id:ID,name,:LABEL,parent
b0_c11_827,唇面部及手指、脚趾麻木感,症状和体征,b0_c11_783
b0_c11_828,胃肠道刺激症状,症状和体征,b0_c11_783
b0_c11_829,尿液混浊,症状和体征,b0_c11_783
b0_c11_830,氯化钾,药物治疗,
b0_c11_831,碳酸氢钠,药物治疗,
b0_c11_832,醋甲胺,药物治疗,
b0_c11_833,葡萄糖,药物治疗,
b0_c11_836,氟尿嘧啶,药物治疗,b0_c9_194
b0_c11_838,怀孕,多发人群,
b0_c11_839,哺乳,多发人群,
b0_c11_840,尿路结石,并发症,b0_c11_783
b0_c11_841,肾绞痛,并发症,b0_c11_783
b0_c11_842,代谢性酸中毒,并发症,b0_c11_783
b0_c11_843,低钾血症,并发症,b0_c11_783
b0_c11_844,再生障碍性贫血,并发症,b0_c8_458
b0_c11_845,呼吸性酸中毒,并发症,b0_c11_783
b0_c11_846,剥脱性皮炎,并发症,b0_c11_506
b0_c11_847,全身脱水,并发症,b0_c11_504
b0_c11_848,血栓形成,疾病,b0_c0_60
b0_c11_849,滤过泡的血管瘢痕化,并发症,b0_c8_285
b0_c11_850,毒性产物,病因,b0_c0_79
b0_c11_851,自身免疫损伤,病因,b0_c0_79
b0_c11_852,微循环障碍,病因,b0_c0_79
b0_c11_854,神经干细胞诱导,手术,b0_c11_535
b0_c11_855,神经干细胞移植,手术,b0_c11_535
b0_c11_856,视神经再生,手术,b0_c11_535
b0_c11_857,尼莫地平,药品,
b0_c11_858,硝苯地平,药品,
b0_c11_861,甲钴胺,药品,
b0_c11_862,胞磷胆碱,药品,
b0_c11_863,银杏叶提取物,药品,
b0_c11_864,中药提取物,药品,b0_c11_535
b0_c11_865,葛根素,药品,
b0_c11_866,当归素,药品,
b0_c11_867,黄芩苷,药品,
b0_c11_868,灯盏细辛方剂,药品,
b0_c11_869,神经免疫Cop-1疫苗,药品,
b0_c11_870,钙离子通道阻滞剂,药物治疗,b0_c11_961
b0_c11_871,α2肾上腺素受体激动剂,药物治疗,b0_c11_535
b0_c11_872,神经保护剂,药物治疗,b0_c11_535
b0_c11_873,NMDA受体阻滞剂,药物治疗,b0_c11_535
b0_c11_874,神经营养因子,药物治疗,b0_c11_535
b0_c11_875,降眼压治疗,基础治疗,b0_c0_79
b0_c11_876,瞳孔阻滞性闭角型青光眼,疾病,
b0_c11_877,急性闭角型青光眼样发作,疾病,b0_c11_227
b0_c11_878,完全性虹膜高褶,疾病,b0_c11_227
b0_c11_879,不完全性虹膜高褶,疾病,b0_c11_227
b0_c11_880,慢性过程,疾病,b0_c11_879
b0_c11_881,plateau iris,别名,b0_c11_227
b0_c11_882,闭角型青光眼家族史,病因,b0_c11_227
b0_c11_883,相对瞳孔阻滞因素,病因,b0_c11_227
b0_c11_884,房水引流功能破坏,病因,b0_c11_274
b0_c11_885,虹膜根部前插在睫状体上,解剖结构,b0_c11_227
b0_c11_886,虹膜周边部呈角状高褶,解剖结构,b0_c11_227
b0_c11_887,虹膜平坦,解剖结构,b0_c11_227
b0_c11_888,虹膜褶较高,解剖结构,
b0_c11_889,整个房角360°圆周均有,解剖结构,
b0_c11_890,暗光,注意事项,b0_c11_434
b0_c11_891,亮光,注意事项,b0_c11_434
b0_c11_892,虹膜周边切除术,手术,b0_c12_144
b0_c11_893,拉平高褶加宽房角,手术,b0_c11_471
b0_c11_896,急性眼压升高,症状和体征,b0_c10_392
b0_c11_897,虹膜周边切除术后的暗室试验阳性,诊断方案,b0_c11_227
b0_c11_898,UBM检查,诊断方案,b0_c11_227
b0_c11_899,瞳孔阻滞性青光眼,疾病,b0_c8_537
b0_c11_900,脉络膜上腔出血,疾病,b0_c8_537
b0_c11_902,malignant glaucoma,别名,b0_c8_537
b0_c11_903,睫状环阻塞性青光眼,别名,b0_c8_537
b0_c11_904,ciliary block glaucoma,别名,b0_c8_537
b0_c11_905,房水引流错向性青光眼,别名,b0_c8_537
b0_c11_906,aqueous misdirection glaucoma,别名,b0_c8_537
b0_c11_907,原发性,病因,b0_c8_537
b0_c11_908,继发性,病因,b0_c8_537
b0_c11_909,自发性,病因,b0_c8_537
b0_c11_910,房水引流错向,病因,b0_c8_537
b0_c11_911,小眼球,解剖结构,b0_c8_537
b0_c11_912,大晶状体,解剖结构,b0_c8_537
b0_c11_913,睫孔缘,解剖结构,b0_c8_537
b0_c11_914,晶状体前部,解剖结构,b0_c8_537
b0_c11_917,玻璃体后间隙,解剖结构,b0_c8_537
b0_c11_919,玻璃体前界膜,解剖结构,b0_c8_537
b0_c11_920,周边虹膜,解剖结构,b0_c8_537
b0_c11_922,周边玻璃体,解剖结构,b0_c8_537
b0_c11_924,Nd：YAG 激光,手术,
b0_c11_925,氩激光光凝,手术,
b0_c11_926,睫状体扁平部穿刺抽吸玻璃体积液手术,手术,b0_c8_537
b0_c11_927,前段晶状体玻璃体切割术,手术,b0_c8_537
b0_c11_928,晶状体囊外摘除手术,手术,b0_c8_537
b0_c11_930,肥大,症状和体征,b0_c8_537
b0_c11_931,前旋,症状和体征,b0_c8_537
b0_c11_932,晶状体悬韧带松弛,症状和体征,b0_c8_537
b0_c11_933,晶状体虹膜隔前移,症状和体征,b0_c8_537
b0_c11_934,前房极浅,症状和体征,b0_c8_537
b0_c11_935,前房消失,症状和体征,b0_c8_537
b0_c11_936,玻璃体内压力增高,症状和体征,b0_c8_537
b0_c11_937,眼压不断升高,症状和体征,b0_c8_537
b0_c11_940,滤过泡消失,症状和体征,b0_c8_537
b0_c11_941,瘢痕化,症状和体征,b0_c8_537
b0_c11_942,玻璃体脱水浓缩,症状和体征,b0_c8_537
b0_c11_943,组织水肿,症状和体征,b0_c8_537
b0_c11_945,组织细胞损伤,症状和体征,b0_c8_537
b0_c11_946,玻璃体内积液,症状和体征,
b0_c11_947,皱缩,症状和体征,
b0_c11_948,1%～4% 阿托品滴眼液,药品,b0_c8_537
b0_c11_950,缩瞳剂治疗,药物治疗,b0_c8_537
b0_c11_952,降眼压药物,药物治疗,b0_c11_1090
b0_c11_953,减少房水生成药物,药物治疗,b0_c8_537
b0_c11_954,皮质类固醇抗炎治疗,药物治疗,b0_c8_537
b0_c11_955,阿托品睫状肌麻痹,药物治疗,b0_c8_537
b0_c11_956,皮质类固醇抗炎,药物治疗,b0_c8_537
b0_c11_957,B 超检查,诊断方案,b0_c3_833
b0_c11_958,无效,预后情况,b0_c8_537
b0_c11_959,暴发性,多发人群,b0_c8_537
b0_c11_960,迟发性,多发人群,b0_c8_537
b0_c11_961,NTG,疾病,
b0_c11_962,5-羟色胺拮抗剂,药品,b0_c11_961
b0_c11_963,活血化瘀中药,药品,b0_c11_961
b0_c11_964,抗自由基药物,药品,b0_c11_967
b0_c11_965,阻断谷氨酸神经毒性药物,药品,b0_c11_967
b0_c11_966,神经营养药物,药品,b0_c11_967
b0_c11_967,视神经保护剂,药物治疗,b0_c11_961
b0_c11_968,色素播散综合征,疾病,
b0_c11_969,色素性高眼压,疾病,
b0_c11_970,剥脱综合征,疾病,b0_c22_725
b0_c11_971,pigmentary glaucoma,别名,b0_c11_229
b0_c11_972,pigment dispersion syndrome,别名,b0_c11_968
b0_c11_973,反向瞳孔阻滞,病因,b0_c11_229
b0_c11_974,色素颗粒,病因,b0_c11_230
b0_c11_975,小梁网房水外流受阻,病因,b0_c11_229
b0_c11_976,小梁网吞噬功能异常,病因,b0_c11_229
b0_c11_977,钝挫伤,病因,b0_c11_1033
b0_c11_978,虹膜后凹,解剖结构,b0_c11_973
b0_c11_980,眼内手术,手术,b0_c22_103
b0_c11_981,周边虹膜切开术,手术,b0_c11_229
b0_c11_982,Krukenberg 梭,症状和体征,b0_c11_229
b0_c11_983,虹膜透光缺损征,症状和体征,b0_c11_229
b0_c11_984,环形轮辐状分布,症状和体征,b0_c11_229
b0_c11_985,前房角宽,症状和体征,b0_c11_229
b0_c11_986,功能性小梁网色素沉着,症状和体征,b0_c11_229
b0_c11_987,色素播散活动期,症状和体征,b0_c11_968
b0_c11_988,色素播散静止期,症状和体征,b0_c11_968
b0_c11_989,虹膜虫蚀样透光,症状和体征,b0_c11_229
b0_c11_990,α2 肾上腺素受体激动剂,药物治疗,b0_c11_229
b0_c11_991,西方国家,多发人群,b0_c11_229
b0_c11_992,白种人,多发人群,b0_c11_968
b0_c11_993,年轻男性,多发人群,b0_c11_229
b0_c11_994,中国人,多发人群,b0_c11_968
b0_c11_995,非洲人,多发人群,b0_c11_968
b0_c11_996,细胞外间质疾病,疾病,b0_c11_970
b0_c11_997,囊膜剥离疾病,疾病,
b0_c11_998,热源性白内障,疾病,
b0_c11_1000,毒性剥脱,疾病,
b0_c11_1001,损伤性剥脱,疾病,
b0_c11_1002,exfoliative glaucoma,别名,b0_c11_230
b0_c11_1003,exfoliative syndrome,别名,b0_c11_970
b0_c11_1004,囊膜性青光眼,别名,b0_c11_230
b0_c11_1005,glaucoma caepulare,别名,b0_c11_230
b0_c11_1006,假性剥脱,别名,b0_c11_230
b0_c11_1007,pseudoxfoliation,别名,b0_c11_230
b0_c11_1008,capsular delamination,别名,b0_c11_997
b0_c11_1009,真性剥脱,别名,b0_c11_997
b0_c11_1010,灰白色斑片样物质,病因,b0_c11_230
b0_c11_1012,铜异物,病因,
b0_c11_1013,晶状体前表面,解剖结构,b0_c16_312
b0_c11_1014,中央盘区,解剖结构,b0_c11_230
b0_c11_1015,颗粒层带,解剖结构,b0_c11_230
b0_c11_1016,洁净区,解剖结构,b0_c11_230
b0_c11_1017,瞳孔缘,解剖结构,b0_c11_230
b0_c11_1020,玻璃体前界面,解剖结构,b0_c11_230
b0_c11_1021,玻璃体条索,解剖结构,b0_c11_230
b0_c11_1022,筋膜,解剖结构,b0_c11_230
b0_c11_1023,双眼,解剖结构,b0_c0_75
b0_c11_1024,单眼,解剖结构,b0_c3_949
b0_c11_1025,小梁切除,手术,b0_c11_230
b0_c11_1026,抗炎治疗,辅助治疗,b0_c11_473
b0_c11_1028,体征,诊断方案,b0_c11_230
b0_c11_1029,50 岁以上高加索人种,多发人群,b0_c11_970
b0_c11_1030,高温作业者,多发人群,b0_c11_997
b0_c11_1031,后粘连,并发症,b0_c7_889
b0_c11_1032,炎症相关性青光眼,疾病,
b0_c11_1033,眼钝挫伤相关性青光眼,疾病,
b0_c11_1034,晶状体相关性青光眼,疾病,
b0_c11_1035,新生血管性青光眼,疾病,b0_c0_60
b0_c11_1036,开角型,疾病,b0_c11_1034
b0_c11_1037,闭角型,疾病,b0_c11_1034
b0_c11_1038,眼部缺氧的血管性疾病,病因,b0_c11_1035
b0_c11_1040,出血,病因,b0_c8_190
b0_c11_1041,血管疾病,病因,b0_c8_190
b0_c11_1042,相关综合征,病因,b0_c8_190
b0_c11_1043,相关药物,病因,b0_c8_190
b0_c11_1044,眼部占位性病变,病因,b0_c8_190
b0_c11_1045,眼部手术,手术,b0_c22_884
b0_c11_1050,眼部炎症,疾病,b0_c10_746
b0_c11_1051,眼球内炎症,疾病,b0_c11_1050
b0_c11_1052,眼眶炎症,疾病,b0_c18_397
b0_c11_1053,暂时性眼压升高,疾病,b0_c1_458
b0_c11_1054,慢性顽固性眼压升高,疾病,b0_c1_458
b0_c11_1055,眼前部炎症,疾病,b0_c11_1032
b0_c11_1056,继发于虹膜睫状体炎的青光眼,疾病,
b0_c11_1057,急性葡萄膜炎,疾病,b0_c12_650
b0_c11_1059,房水外流障碍,疾病,b0_c3_37
b0_c11_1060,继发性闭角型青光眼,疾病,
b0_c11_1061,急性虹膜睫状体炎伴青光眼,疾病,
b0_c11_1062,慢性或陈旧性虹膜睫状体炎,疾病,
b0_c11_1063,急性虹膜睫状体炎合并高眼压,疾病,
b0_c11_1064,慢性虹膜睫状体炎,疾病,
b0_c11_1065,陈旧性虹膜睫状体炎合并青光眼,疾病,
b0_c11_1066,iridocyclitis,别名,b0_c3_155
b0_c11_1067,瞳孔闭锁,别名,b0_c11_1078
b0_c11_1068,瞳孔膜闭,别名,b0_c11_1078
b0_c11_1069,炎症细胞,病因,b0_c3_37
b0_c11_1070,纤维素,病因,b0_c3_37
b0_c11_1071,血清蛋白,病因,b0_c3_37
b0_c11_1072,组织细胞碎片,病因,b0_c3_37
b0_c11_1074,毒性物质,病因,b0_c3_37
b0_c11_1075,房水分泌过多,病因,b0_c3_37
b0_c11_1076,Schlemm 管内皮,解剖结构,b0_c3_37
b0_c11_1077,手术前后皮质类固醇治疗,注意事项,
b0_c11_1078,瞳孔后粘连,解剖结构,b0_c11_1060
b0_c11_1079,睫状体前旋,解剖结构,b0_c11_1060
b0_c11_1080,虹膜与晶状体后粘连,解剖结构,b0_c11_1062
b0_c11_1081,眼前引流手术,手术,b0_c11_1065
b0_c11_1082,炎性渗出物,症状和体征,b0_c11_1061
b0_c11_1084,降眼压药,药物治疗,b0_c22_674
b0_c11_1086,扩瞳,基础治疗,b0_c11_1063
b0_c11_1087,眼压测量,诊断方案,b0_c0_79
b0_c11_1088,前房角检查,诊断方案,b0_c11_1062
b0_c11_1089,滤过通道瘢痕化,并发症,b0_c9_194
b0_c11_1090,青光眼睫状体炎危象,疾病,
b0_c11_1091,前部葡萄膜炎伴青光眼,疾病,b0_c11_1090
b0_c11_1092,非肉芽肿性睫状体炎,疾病,b0_c11_1090
b0_c11_1093,反复发作的顽固病例,疾病,
b0_c11_1095,反复发作的病例,疾病,
b0_c11_1096,glaucomatocyclitic crisis,别名,b0_c11_1090
b0_c11_1097,Posner-Schlossman 综合征,别名,b0_c11_1090
b0_c11_1098,前列腺素 E,病因,b0_c1_458
b0_c11_1099,前列腺素介导的炎症反应,病因,b0_c1_458
b0_c11_1100,疱疹类病毒感染,疾病,b0_c1_458
b0_c11_1101,巨细胞病毒,病因,b0_c11_1100
b0_c11_1102,身体免疫力下降,病因,b0_c11_1090
b0_c11_1103,劳累,注意事项,b0_c11_1090
b0_c11_1104,脑力疲劳,注意事项,b0_c11_1090
b0_c11_1105,工作生活压力大,注意事项,b0_c11_1090
b0_c11_1106,作息规律紊乱,注意事项,b0_c11_1090
b0_c11_1107,女性生理周期,注意事项,b0_c11_1090
b0_c11_1108,感冒,注意事项,b0_c11_1090
b0_c11_1109,长期使用,注意事项,b0_c8_286
b0_c11_1110,缩短使用时间,注意事项,b0_c8_286
b0_c11_1111,角膜下方 1/3 区域,发病部位,b0_c11_1118
b0_c11_1112,房角内,发病部位,b0_c11_1118
b0_c11_1113,炎症轻微,症状和体征,b0_c11_1090
b0_c11_1114,局部充血轻,症状和体征,b0_c11_1090
b0_c11_1115,40~60mmHg,症状和体征,b0_c11_1090
b0_c11_1116,视力影响较小,症状和体征,b0_c11_1090
b0_c11_1117,房水闪辉轻微,症状和体征,b0_c11_1090
b0_c11_1118,KP,症状和体征,b0_c11_1090
b0_c11_1119,粗大的羊脂状 KP,症状和体征,b0_c11_1118
b0_c11_1120,细小灰白色 KP,症状和体征,b0_c11_1118
b0_c11_1121,数小时到数周,症状和体征,b0_c11_1090
b0_c11_1122,1~2 周,症状和体征,b0_c11_1090
b0_c11_1123,单眼发作性视物模糊,症状和体征,
b0_c11_1124,前房又不浅,症状和体征,
b0_c11_1125,间歇期眼压持续升高,症状和体征,b0_c3_37
b0_c11_1126,视神经乳头凹陷性萎缩,症状和体征,b0_c3_37
b0_c11_1127,对视力影响大,症状和体征,
b0_c11_1128,视神经和视功能损害,症状和体征,
b0_c11_1130,抗病毒药,药物治疗,b0_c11_1090
b0_c11_1131,典型的KP,诊断方案,b0_c11_1090
b0_c11_1132,自行缓解,预后情况,b0_c11_1090
b0_c11_1134,20~50 岁的青壮年,多发人群,b0_c11_1090
b0_c11_1135,青壮年,多发人群,b0_c7_1273
b0_c11_1136,后囊下的并发性白内障,疾病,b0_c11_1090
b0_c11_1137,眼内出血,疾病,
b0_c11_1140,血影细胞性青光眼,疾病,b0_c11_1137
b0_c11_1141,溶血性青光眼,疾病,b0_c11_1137
b0_c11_1142,血铁质沉着性青光眼,疾病,b0_c11_1137
b0_c11_1143,hyphema,别名,b0_c10_997
b0_c11_1144,ghost cell glaucoma,别名,b0_c11_1140
b0_c11_1145,hemolytic glaucoma,别名,b0_c11_1141
b0_c11_1146,hemosiderotic glaucoma,别名,b0_c11_1142
b0_c11_1147,血凝块,病因,b0_c10_997
b0_c11_1148,红细胞碎片,病因,b0_c11_1141
b0_c11_1150,影细胞,解剖结构,b0_c11_1140
b0_c11_1151,血红蛋白,解剖结构,b0_c22_762
b0_c11_1153,小梁细胞,解剖结构,b0_c11_1141
b0_c11_1154,铁离子,解剖结构,b0_c11_1142
b0_c11_1155,小梁网组织,解剖结构,
b0_c11_1156,前房穿刺放血冲洗,手术,b0_c10_1186
b0_c11_1157,前房冲洗,手术,b0_c11_1140
b0_c11_1158,玻璃体陈旧积血切除,手术,b0_c11_1140
b0_c11_1160,红棕色血细胞,症状和体征,b0_c11_1141
b0_c11_1161,红棕色色素,症状和体征,b0_c11_1141
b0_c11_1162,棕色色素巨噬细胞,症状和体征,b0_c11_1141
b0_c11_1165,眼部其他组织铁质沉着,疾病,b0_c11_1142
b0_c11_1166,房角后退,疾病,
b0_c11_1167,慢性眼压升高,疾病,b0_c1_174
b0_c11_1168,recession of anterior chamber angle,别名,b0_c11_1166
b0_c11_1169,小梁组织水肿,病因,b0_c11_1166
b0_c11_1170,炎症介质释放,病因,b0_c11_1166
b0_c11_1171,组织细胞碎片阻塞,病因,b0_c11_1166
b0_c11_1172,瘢痕修复,疾病,b0_c11_1166
b0_c11_1173,房水外流,解剖结构,b0_c11_1172
b0_c11_1174,房角后退范围≥180°,解剖结构,b0_c11_1167
b0_c11_1175,滤过性手术治疗,手术,b0_c11_1166
b0_c11_1176,房角后退征,症状和体征,b0_c11_1177
b0_c11_1177,房角镜检查,诊断方案,b0_c0_311
b0_c11_1178,钝挫性眼外伤,疾病,
b0_c11_1179,葡萄膜炎症,疾病,b0_c8_190
b0_c11_1180,品状体,解剖结构,b0_c11_454
b0_c11_1181,青光眼外引流手术,手术,
b0_c11_1182,青光眼滤过性手术,手术,
b0_c11_1183,晶状体位置异常所致的青光眼,疾病,b0_c11_1034
b0_c11_1184,晶状体自身物质诱致的青光眼,疾病,b0_c11_1034
b0_c11_1186,继发性开角型青光眼,疾病,b0_c10_392
b0_c11_1189,过熟或成熟的白内障,病因,b0_c10_392
b0_c11_1190,高分子量的可溶性晶状体蛋白,病因,b0_c10_392
b0_c11_1191,小梁网房水外流通道阻塞,病因,b0_c10_392
b0_c11_1193,开角,解剖结构,b0_c10_392
b0_c11_1194,前后房,解剖结构,
b0_c11_1196,囊外摘出术,手术,b0_c10_392
b0_c11_1198,抗青光眼手术,手术,
b0_c11_1201,视力变化,症状和体征,b0_c10_392
b0_c11_1202,前房房水明显闪辉,症状和体征,b0_c10_392
b0_c11_1203,可溶性晶状体蛋白沉淀,症状和体征,
b0_c11_1204,中等量的较大透明细胞,症状和体征,b0_c10_392
b0_c11_1205,小颗粒物,症状和体征,b0_c10_392
b0_c11_1206,胆固醇结晶颗粒,症状和体征,b0_c10_392
b0_c11_1208,皮质液化,症状和体征,b0_c10_392
b0_c11_1209,核漂浮,症状和体征,b0_c10_392
b0_c11_1210,软性白色斑点,症状和体征,b0_c1_99
b0_c11_1211,房水中的小颗粒物沉积,症状和体征,
b0_c11_1212,晶状体残留皮质性青光眼,疾病,
b0_c11_1213,后发性膜性白内障,疾病,b0_c11_1212
b0_c11_1214,过熟白内障,疾病,
b0_c11_1215,慢性迁延性炎症,疾病,b0_c11_1212
b0_c11_1216,晶状体颗粒性青光眼,别名,b0_c11_1212
b0_c11_1217,lens particle glaucoma,别名,b0_c11_1212
b0_c11_1218,白内障手术后,病因,b0_c11_1212
b0_c11_1219,房水中自由移动的颗粒状晶状体残留物质,病因,b0_c11_1212
b0_c11_1221,晶状体囊膜碎片特别细小,病因,b0_c11_1228
b0_c11_1222,玻璃体内物质进入前房角,病因,b0_c11_1228
b0_c11_1224,囊膜碎片,解剖结构,b0_c11_1212
b0_c11_1225,房水外流通道,解剖结构,b0_c7_1287
b0_c11_1227,周边虹膜前粘连的形成,解剖结构,b0_c11_1215
b0_c11_1228,Nd:YAG 激光切开术,手术,b0_c11_1213
b0_c11_1229,手术冲洗,手术,b0_c11_1212
b0_c11_1230,眼内炎症反应,症状和体征,b0_c11_1212
b0_c11_1231,手术后的炎症反应,症状和体征,b0_c11_1212
b0_c11_1232,损伤性炎症反应,症状和体征,b0_c11_1228
b0_c11_1233,房水中呈彩虹样结晶颗粒,症状和体征,
b0_c11_1234,房水中有白色晶状体皮质,症状和体征,b0_c11_1212
b0_c11_1235,细胞游动,症状和体征,b0_c11_1212
b0_c11_1237,药物降眼压,药物治疗,b0_c11_1212
b0_c11_1238,晶状体过敏性青光眼,疾病,
b0_c11_1239,成熟或过熟的白内障,疾病,b0_c11_1238
b0_c11_1240,免疫复合性疾病,疾病,
b0_c11_1241,晶状体过敏性反应,疾病,
b0_c11_1242,晶状体过敏性炎症,疾病,
b0_c11_1243,剧烈的葡萄膜炎,疾病,
b0_c11_1244,phacoenophylactic glaucoma,别名,b0_c11_1238
b0_c11_1245,晶状体损伤,病因,b0_c11_1238
b0_c11_1246,晶状体外伤性囊膜破裂,病因,b0_c11_1238
b0_c11_1247,晶状体自发性囊膜破裂,病因,b0_c11_1238
b0_c11_1248,晶状体蛋白漏出,病因,b0_c11_1238
b0_c11_1249,正常耐受丧失,病因,
b0_c11_1250,细胞介导的对异体组织的排斥反应,病因,
b0_c11_1251,低毒的细菌或真菌,病因,
b0_c11_1252,不同原因,病因,
b0_c11_1253,晶状体物质,解剖结构,
b0_c11_1254,蛋白,解剖结构,
b0_c11_1255,晶状体颗粒性物质,解剖结构,
b0_c11_1257,泡沫状的巨噬细胞,解剖结构,
b0_c11_1258,取出物,解剖结构,
b0_c11_1259,囊外或乳化术,手术,
b0_c11_1260,彻底清除残余的晶状体,手术,b0_c11_1238
b0_c11_1261,经睫状体扁平部玻璃体晶状体切除术,手术,b0_c11_1238
b0_c11_1262,多样化,症状和体征,b0_c11_1238
b0_c11_1263,前房内晶状体碎片,症状和体征,b0_c11_1238
b0_c11_1264,皮质类固醇治疗,药物治疗,b0_c11_1238
b0_c11_1265,局部或全身,药物治疗,
b0_c11_1266,诊断性前房穿刺,诊断方案,b0_c11_1238
b0_c11_1267,诊断性玻璃体晶状体切除术,诊断方案,b0_c11_1238
b0_c11_1268,病理依据,诊断方案,b0_c11_1238
b0_c11_1270,正确诊断,诊断方案,
b0_c11_1271,异物毒性反应,并发症,
b0_c11_1272,感染性眼内炎,并发症,
b0_c11_1273,交感性眼炎,并发症,
b0_c11_1274,伴存的葡萄膜炎加剧,并发症,
b0_c11_1275,血管疾病相关性青光眼,疾病,
b0_c11_1276,青光眼前期,疾病,b0_c11_1275
b0_c11_1277,开角型青光眼期,疾病,b0_c0_60
b0_c11_1278,闭角型青光眼期,疾病,b0_c11_1275
b0_c11_1279,开角型青光闭,疾病,
b0_c11_1280,终末期新生血管性青光眼,疾病,
b0_c11_1281,绝对期新生血管性青光眼,疾病,
b0_c11_1282,neovascular glaucoma,别名,b0_c11_1275
b0_c11_1283,眼部缺氧,病因,b0_c11_1275
b0_c11_1284,眼后节缺氧,病因,b0_c11_1275
b0_c11_1285,糖尿病性视网膜病变,病因,b0_c10_1019
b0_c11_1286,缺血型视网膜中央静脉阻塞,病因,
b0_c11_1287,增殖性糖尿病性视网膜病变,病因,
b0_c11_1288,视网膜中央动脉阻塞,病因,b0_c11_1275
b0_c11_1289,眼内肿瘤,病因,b0_c11_1275
b0_c11_1290,恶性黑色素瘤,病因,b0_c11_1289
b0_c11_1291,视网膜母细胞瘤,病因,b0_c11_1289
b0_c11_1292,纤维血管膜,解剖结构,b0_c11_1275
b0_c11_1293,肌纤维母细胞,解剖结构,b0_c11_1292
b0_c11_1294,成纤维细胞平滑肌分化,解剖结构,b0_c11_1293
b0_c11_1296,中央静脉,解剖结构,b0_c0_60
b0_c11_1297,分支静脉,解剖结构,b0_c0_60
b0_c11_1298,新生血管芽,解剖结构,
